Name	Def	LevelId	Populate	Logicals	Outdoors	Animate	KillEdge	FillBlanks	SizeX	SizeY	AutoMap	Scan	Pops	PopPad	Files	File1	File2	File3	File4	File5	File6	Dt1Mask	Beta	Expansion
lp408	408		1		1		1	1	16	16					1	Act2/Outdoors/Ruin1.ds1	0	0	0	0	0	51975171	0	
lp409	409		1		1		1	1	16	8					1	Act2/Outdoors/Ruin3.ds1	0	0	0	0	0	51975171	0	
lp410	410		1		1		1	1	8	16					1	Act2/Outdoors/Ruin2.ds1	0	0	0	0	0	51975171	0	
lp411	411		1		1		1	1	8	8					4	Act2/Outdoors/Ruin4.ds1	Act2/Outdoors/Ruin5.ds1	Act2/Outdoors/Ruin6.ds1	Act2/Outdoors/Ruin7.ds1	0	0	51975171	0	
lp412	412		1		1		1	1	8	8		1			1	Act2/Outdoors/RuinSewr.ds1	0	0	0	0	0	51975171	0	
lp413	413		1		1		1	1	16	16		1			1	Act2/Outdoors/RuinDarkElder.ds1	0	0	0	0	0	51975171	0	
lp414	414		1	1				1	16	16					3	Act2/Tomb/TombW.ds1	Act2/Tomb/TombW2.ds1	Act2/Tomb/TombW3.ds1	0	0	0	191	0	
lp415	415		1	1				1	16	16					3	Act2/Tomb/TombE.ds1	Act2/Tomb/TombE2.ds1	Act2/Tomb/TombE3.ds1	0	0	0	191	0	
lp416	416		1	1				1	16	16					3	Act2/Tomb/TombEW.ds1	Act2/Tomb/TombEW2.ds1	Act2/Tomb/TombEW3.ds1	0	0	0	191	0	
lp417	417		1	1				1	16	16					4	Act2/Tomb/TombS.ds1	Act2/Tomb/TombS2.ds1	Act2/Tomb/TombS3.ds1	Act2/Tomb/TombSx.ds1	0	0	191	0	
lp418	418		1	1				1	16	16					4	Act2/Tomb/TombSW.ds1	Act2/Tomb/TombSW2.ds1	Act2/Tomb/TombSW3.ds1	Act2/Tomb/TombSW4.ds1	0	0	191	0	
lp419	419		1	1				1	16	16					3	Act2/Tomb/TombSE.ds1	Act2/Tomb/TombSE2.ds1	Act2/Tomb/TombSE3.ds1	0	0	0	191	0	
lp420	420		1	1				1	16	16					3	Act2/Tomb/TombSEW.ds1	Act2/Tomb/TombSEW2.ds1	Act2/Tomb/TombSEW3.ds1	0	0	0	191	0	
lp421	421		1	1				1	16	16					3	Act2/Tomb/TombN.ds1	Act2/Tomb/TombN2.ds1	Act2/Tomb/TombN3.ds1	0	0	0	191	0	
lp422	422		1	1				1	16	16					3	Act2/Tomb/TombNW.ds1	Act2/Tomb/TombNW2.ds1	Act2/Tomb/TombNW3.ds1	0	0	0	191	0	
lp423	423		1	1				1	16	16					4	Act2/Tomb/TombNE.ds1	Act2/Tomb/TombNE2.ds1	Act2/Tomb/TombNE3.ds1	Act2/Tomb/TombNE4.ds1	0	0	191	0	
lp424	424		1	1				1	16	16					3	Act2/Tomb/TombNEW.ds1	Act2/Tomb/TombNEW2.ds1	Act2/Tomb/TombNEW3.ds1	0	0	0	191	0	
lp425	425		1	1				1	16	16					3	Act2/Tomb/TombNS.ds1	Act2/Tomb/TombNS2.ds1	Act2/Tomb/TombNS3.ds1	0	0	0	191	0	
lp426	426		1	1				1	16	16					3	Act2/Tomb/TombNSW.ds1	Act2/Tomb/TombNSW2.ds1	Act2/Tomb/TombNSW3.ds1	0	0	0	191	0	
lp427	427		1	1				1	16	16					3	Act2/Tomb/TombNSE.ds1	Act2/Tomb/TombNSE2.ds1	Act2/Tomb/TombNSE3.ds1	0	0	0	191	0	
lp428	428		1	1				1	16	16					3	Act2/Tomb/TombNSEW.ds1	Act2/Tomb/TombNSEW2.ds1	Act2/Tomb/TombNSEW3.ds1	0	0	0	191	0	
lp429	429		1	1				1	16	16					1	Act2/Tomb/TombWTheme.ds1	0	0	0	0	0	191	0	
lp430	430		1	1				1	16	16					1	Act2/Tomb/TombETheme.ds1	0	0	0	0	0	191	0	
lp431	431		1	1				1	16	16					1	Act2/Tomb/TombEWTheme.ds1	0	0	0	0	0	191	0	
lp432	432		1	1				1	16	16					1	Act2/Tomb/TombSTheme.ds1	0	0	0	0	0	191	0	
lp433	433		1	1				1	16	16					1	Act2/Tomb/TombSWTheme.ds1	0	0	0	0	0	191	0	
lp434	434		1	1				1	16	16					1	Act2/Tomb/TombSETheme.ds1	0	0	0	0	0	191	0	
lp435	435		1	1				1	16	16					1	Act2/Tomb/TombSEWTheme.ds1	0	0	0	0	0	191	0	
lp436	436		1	1				1	16	16					1	Act2/Tomb/TombNTheme.ds1	0	0	0	0	0	191	0	
lp437	437		1	1				1	16	16					1	Act2/Tomb/TombNWTheme.ds1	0	0	0	0	0	191	0	
lp438	438		1	1				1	16	16					1	Act2/Tomb/TombNETheme.ds1	0	0	0	0	0	191	0	
lp439	439		1	1				1	16	16					1	Act2/Tomb/TombNEWTheme.ds1	0	0	0	0	0	191	0	
lp440	440		1	1				1	16	16					1	Act2/Tomb/TombNSTheme.ds1	0	0	0	0	0	191	0	
lp441	441		1	1				1	16	16					1	Act2/Tomb/TombNSWTheme.ds1	0	0	0	0	0	191	0	
lp442	442		1	1				1	16	16					1	Act2/Tomb/TombNSETheme.ds1	0	0	0	0	0	191	0	
lp443	443		1	1				1	16	16					1	Act2/Tomb/TombNSEWTheme.ds1	0	0	0	0	0	191	0	
lp444	444		1	1				1	16	16		1			2	Act2/Tomb/TombSEWWarpPrev.ds1	Act2/Tomb/TombSEWWarpPrev2.ds1	0	0	0	0	191	0	
lp445	445		1	1				1	16	16		1			2	Act2/Tomb/TombNEWWarpPrev.ds1	Act2/Tomb/TombNEWWarpPrev2.ds1	0	0	0	0	191	0	
lp446	446		1	1				1	16	16		1			2	Act2/Tomb/TombNSWWarpPrev.ds1	Act2/Tomb/TombNSWWarpPrev2.ds1	0	0	0	0	191	0	
lp447	447		1	1				1	16	16		1			2	Act2/Tomb/TombNSEWarpPrev.ds1	Act2/Tomb/TombNSEWarpPrev2.ds1	0	0	0	0	191	0	
lp448	448		1	1				1	16	16		1			2	Act2/Tomb/TombWWarpNext.ds1	Act2/Tomb/TombWWarpNext2.ds1	0	0	0	0	191	0	
lp449	449		1	1				1	16	16		1			2	Act2/Tomb/TombEWarpNext.ds1	Act2/Tomb/TombEWarpNext2.ds1	0	0	0	0	191	0	
lp450	450		1	1				1	16	16		1			2	Act2/Tomb/TombSWarpNext.ds1	Act2/Tomb/TombSWarpNext2.ds1	0	0	0	0	191	0	
lp451	451		1	1				1	16	16		1			2	Act2/Tomb/TombNWarpNext.ds1	Act2/Tomb/TombNWarpNext2.ds1	0	0	0	0	191	0	
lp452	452		1	1				1	16	16					1	Act2/Tomb/TombWTreasure.ds1	0	0	0	0	0	191	0	
lp453	453		1	1				1	16	16					1	Act2/Tomb/TombETreasure.ds1	0	0	0	0	0	191	0	
lp454	454		1	1				1	16	16					1	Act2/Tomb/TombSTreasure.ds1	0	0	0	0	0	191	0	
lp455	455		1	1				1	16	16					1	Act2/Tomb/TombNTreasure.ds1	0	0	0	0	0	191	0	
lp456	456		1	1				1	16	16					1	Act2/Tomb/TombCubeW.ds1	0	0	0	0	0	191	0	
lp457	457		1	1				1	16	16					1	Act2/Tomb/TombCubeE.ds1	0	0	0	0	0	191	0	
lp458	458		1	1				1	16	16					1	Act2/Tomb/TombCubeS.ds1	0	0	0	0	0	191	0	
lp459	459		1	1				1	16	16					1	Act2/Tomb/TombCubeN.ds1	0	0	0	0	0	191	0	
lp460	460		1	1				1	16	16		1			1	Act2/Tomb/TombWTalrasha.ds1	0	0	0	0	0	447	0	
lp461	461		1	1				1	16	16		1			1	Act2/Tomb/TombETalrasha.ds1	0	0	0	0	0	447	0	
lp462	462		1	1				1	16	16		1			1	Act2/Tomb/TombSTalrasha.ds1	0	0	0	0	0	447	0	
lp463	463		1	1				1	16	16		1			1	Act2/Tomb/TombNTalrasha.ds1	0	0	0	0	0	447	0	
lp464	464		1	1				1	16	16					1	Act2/Tomb/TombWLeatherarm.ds1	0	0	0	0	0	191	0	
lp465	465		1	1				1	16	16					1	Act2/Tomb/TombELeatherarm.ds1	0	0	0	0	0	191	0	
lp466	466		1	1				1	16	16					1	Act2/Tomb/TombSLeatherarm.ds1	0	0	0	0	0	191	0	
lp467	467		1	1				1	16	16					1	Act2/Tomb/TombNLeatherarm.ds1	0	0	0	0	0	191	0	
lp468	468		1	1				1	16	16					1	Act2/Tomb/TombWKaa.ds1	0	0	0	0	0	191	0	
lp469	469		1	1				1	16	16					1	Act2/Tomb/TombEKaa.ds1	0	0	0	0	0	191	0	
lp470	470		1	1				1	16	16					1	Act2/Tomb/TombSKaa.ds1	0	0	0	0	0	191	0	
lp471	471		1	1				1	16	16					1	Act2/Tomb/TombNKaa.ds1	0	0	0	0	0	191	0	
lp472	472		1	1				1	16	16					1	Act2/Tomb/TombWConsol.ds1	0	0	0	0	0	191	0	
lp473	473		1	1				1	16	16					1	Act2/Tomb/TombEConsol.ds1	0	0	0	0	0	191	0	
lp474	474		1	1				1	16	16					1	Act2/Tomb/TombSConsol.ds1	0	0	0	0	0	191	0	
lp475	475		1	1				1	16	16					1	Act2/Tomb/TombNConsol.ds1	0	0	0	0	0	191	0	
lp476	476		1	1				1	16	16		1			1	Act2/Tomb/TombWWaypoint.ds1	0	0	0	0	0	191	0	
lp477	477		1	1				1	16	16		1			1	Act2/Tomb/TombEWaypoint.ds1	0	0	0	0	0	191	0	
lp478	478		1	1				1	16	16		1			1	Act2/Tomb/TombSWaypoint.ds1	0	0	0	0	0	191	0	
lp479	479		1	1				1	16	16		1			1	Act2/Tomb/TombNWaypoint.ds1	0	0	0	0	0	191	0	
lp480	480		1	1				1	16	16		1			1	Act2/Tomb/Serpent1.ds1	0	0	0	0	0	1057	0	
lp481	481	73						1				1			1	Act2/Tomb/Duriel.ds1	0	0	0	0	0	639	0	
lp482	482		1				1	1	10	10					1	Act2/Maggot/MagW.ds1	0	0	0	0	0	3	0	
lp483	483		1				1	1	10	10					1	Act2/Maggot/MagE.ds1	0	0	0	0	0	3	0	
lp484	484		1				1	1	10	10					6	Act2/Maggot/MagEW.ds1	Act2/Maggot/MagEW2.ds1	Act2/Maggot/MagEW3.ds1	Act2/Maggot/MagEW4.ds1	Act2/Maggot/MagEW5.ds1	Act2/Maggot/MagEW6.ds1	3	0	
lp485	485		1				1	1	10	10					1	Act2/Maggot/MagS.ds1	0	0	0	0	0	3	0	
lp486	486		1				1	1	10	10					3	Act2/Maggot/MagSW.ds1	Act2/Maggot/MagSW2.ds1	Act2/Maggot/MagSW3.ds1	0	0	0	3	0	
lp487	487		1				1	1	10	10					3	Act2/Maggot/MagSE.ds1	Act2/Maggot/MagSE2.ds1	Act2/Maggot/MagSE3.ds1	0	0	0	3	0	
lp488	488		1				1	1	10	10					6	Act2/Maggot/MagSEW.ds1	Act2/Maggot/MagSEW2.ds1	Act2/Maggot/MagSEW3.ds1	Act2/Maggot/MagSEW3.ds1	Act2/Maggot/MagSEW4.ds1	Act2/Maggot/MagSEW4.ds1	3	0	
lp489	489		1				1	1	10	10					2	Act2/Maggot/MagN.ds1	Act2/Maggot/MagN2.ds1	0	0	0	0	3	0	
lp490	490		1				1	1	10	10					3	Act2/Maggot/MagNW.ds1	Act2/Maggot/MagNW2.ds1	Act2/Maggot/MagNW3.ds1	0	0	0	3	0	
lp491	491		1				1	1	10	10					3	Act2/Maggot/MagNE.ds1	Act2/Maggot/MagNE2.ds1	Act2/Maggot/MagNE3.ds1	0	0	0	3	0	
lp492	492		1				1	1	10	10					6	Act2/Maggot/MagNEW.ds1	Act2/Maggot/MagNEW2.ds1	Act2/Maggot/MagNEW3.ds1	Act2/Maggot/MagNEW3.ds1	Act2/Maggot/MagNEW4.ds1	Act2/Maggot/MagNEW4.ds1	3	0	
lp493	493		1				1	1	10	10					5	Act2/Maggot/MagNS.ds1	Act2/Maggot/MagNS2.ds1	Act2/Maggot/MagNS3.ds1	Act2/Maggot/MagNS4.ds1	Act2/Maggot/MagNS5.ds1	Act2/Maggot/MagNS6.ds1	3	0	
lp494	494		1				1	1	10	10					6	Act2/Maggot/MagNSW.ds1	Act2/Maggot/MagNSW2.ds1	Act2/Maggot/MagNSW3.ds1	Act2/Maggot/MagNSW3.ds1	Act2/Maggot/MagNSW4.ds1	Act2/Maggot/MagNSW4.ds1	3	0	
lp495	495		1				1	1	10	10					6	Act2/Maggot/MagNSE.ds1	Act2/Maggot/MagNSE2.ds1	Act2/Maggot/MagNSE3.ds1	Act2/Maggot/MagNSE3.ds1	Act2/Maggot/MagNSE4.ds1	Act2/Maggot/MagNSE4.ds1	3	0	
lp496	496		1				1	1	10	10					4	Act2/Maggot/MagNSEW.ds1	Act2/Maggot/MagNSEW2.ds1	Act2/Maggot/MagNSEW3.ds1	Act2/Maggot/MagNSEW4.ds1	0	0	3	0	
lp497	497		1				1	1	10	10		1			1	Act2/Maggot/MagWWarpPrev.ds1	0	0	0	0	0	7	0	
lp498	498		1				1	1	10	10		1			1	Act2/Maggot/MagEWarpPrev.ds1	0	0	0	0	0	7	0	
lp499	499		1				1	1	10	10		1			1	Act2/Maggot/MagSWarpPrev.ds1	0	0	0	0	0	7	0	
lp500	500		1				1	1	10	10		1			1	Act2/Maggot/MagNWarpPrev.ds1	0	0	0	0	0	7	0	
lp501	501		1				1	1	10	10		1			1	Act2/Maggot/MagWWarpNext.ds1	0	0	0	0	0	7	0	
lp502	502		1				1	1	10	10		1			1	Act2/Maggot/MagEWarpNext.ds1	0	0	0	0	0	7	0	
lp503	503		1				1	1	10	10		1			1	Act2/Maggot/MagSWarpNext.ds1	0	0	0	0	0	7	0	
lp504	504		1				1	1	10	10		1			1	Act2/Maggot/MagNWarpNext.ds1	0	0	0	0	0	7	0	
lp505	505		1				1	1	10	10					1	Act2/Maggot/MagW.ds1	0	0	0	0	0	3	0	
lp506	506		1				1	1	10	10					1	Act2/Maggot/MagE.ds1	0	0	0	0	0	3	0	
lp507	507		1				1	1	10	10					1	Act2/Maggot/MagS.ds1	0	0	0	0	0	3	0	
lp508	508		1				1	1	10	10					1	Act2/Maggot/MagN.ds1	0	0	0	0	0	3	0	
lp509	509		1				1	1	10	10		1			1	Act2/Maggot/MagQueen.ds1	0	0	0	0	0	7	0	
lp510	510		1				1	1	12	12					1	Act2/Arcane/SanctW.ds1	0	0	0	0	0	1	0	
lp511	511		1				1	1	12	12					1	Act2/Arcane/SanctE.ds1	0	0	0	0	0	1	0	
lp512	512		1				1	1	12	12						Act2/Arcane/SanctEW.ds1	Act2/Arcane/SanctEW1.ds1	Act2/Arcane/SanctEW2.ds1	Act2/Arcane/SanctEW3.ds1	0	0	1	0	
lp513	513		1				1	1	12	12					1	Act2/Arcane/SanctS.ds1	0	0	0	0	0	1	0	
lp514	514		1				1	1	12	12						Act2/Arcane/SanctSW.ds1	Act2/Arcane/SanctSW1.ds1	Act2/Arcane/SanctSW2.ds1	Act2/Arcane/SanctSW3.ds1	0	0	1	0	
lp515	515		1				1	1	12	12						Act2/Arcane/SanctSE.ds1	Act2/Arcane/SanctSE1.ds1	Act2/Arcane/SanctSE2.ds1	Act2/Arcane/SanctSE3.ds1	0	0	1	0	
lp516	516		1				1	1	12	12						Act2/Arcane/SanctSEW.ds1	Act2/Arcane/SanctSEW1.ds1	Act2/Arcane/SanctSEW2.ds1	Act2/Arcane/SanctSEW3.ds1	0	0	1	0	
lp517	517		1				1	1	12	12					1	Act2/Arcane/SanctN.ds1	0	0	0	0	0	1	0	
lp518	518		1				1	1	12	12						Act2/Arcane/SanctNW.ds1	Act2/Arcane/SanctNW1.ds1	Act2/Arcane/SanctNW2.ds1	Act2/Arcane/SanctNW3.ds1	0	0	1	0	
lp519	519		1				1	1	12	12						Act2/Arcane/SanctNE.ds1	Act2/Arcane/SanctNE1.ds1	Act2/Arcane/SanctNE2.ds1	Act2/Arcane/SanctNE3.ds1	0	0	1	0	
lp520	520		1				1	1	12	12						Act2/Arcane/SanctNEW.ds1	Act2/Arcane/SanctNEW1.ds1	Act2/Arcane/SanctNEW2.ds1	Act2/Arcane/SanctNEW3.ds1	0	0	1	0	
lp521	521		1				1	1	12	12						Act2/Arcane/SanctNS.ds1	Act2/Arcane/SanctNS1.ds1	Act2/Arcane/SanctNS2.ds1	Act2/Arcane/SanctNS3.ds1	0	0	1	0	
lp522	522		1				1	1	12	12						Act2/Arcane/SanctNSW.ds1	Act2/Arcane/SanctNSW1.ds1	Act2/Arcane/SanctNSW2.ds1	Act2/Arcane/SanctNSW3.ds1	0	0	1	0	
lp523	523		1				1	1	12	12						Act2/Arcane/SanctNSE.ds1	Act2/Arcane/SanctNSE1.ds1	Act2/Arcane/SanctNSE2.ds1	Act2/Arcane/SanctNSE3.ds1	0	0	1	0	
lp524	524		1				1	1	12	12		1				Act2/Arcane/SanctNSEW.ds1	Act2/Arcane/SanctNSEW1.ds1	Act2/Arcane/SanctNSEW2.ds1	Act2/Arcane/SanctNSEW3.ds1	Act2/Arcane/SanctNSEW4.ds1	0	1	0	
lp525	525		1				1	1	12	12					1	Act2/Arcane/SummW.ds1	0	0	0	0	0	1	0	
lp526	526		1				1	1	12	12					1	Act2/Arcane/SummE.ds1	0	0	0	0	0	1	0	
lp527	527		1				1	1	12	12					1	Act2/Arcane/SummS.ds1	0	0	0	0	0	1	0	
lp528	528		1				1	1	12	12					1	Act2/Arcane/SummN.ds1	0	0	0	0	0	1	0	
lp529	529	75	1		1			1			1	1	2		1	Act3/Docktown/DockTown3.ds1	0	0	0	0	0	1023	0	
lp530	530		1		1		1	1	32	32					3	Act3/Jungle/RivW.ds1	Act3/Jungle/RivW2.ds1	Act3/Jungle/RivW3.ds1	0	0	0	255	0	
lp531	531		1		1		1	1	32	32					3	Act3/Jungle/RivE.ds1	Act3/Jungle/RivE2.ds1	Act3/Jungle/RivE3.ds1	0	0	0	255	0	
lp532	532		1		1		1	1	32	32					3	Act3/Jungle/RivEW.ds1	Act3/Jungle/RivEW2.ds1	Act3/Jungle/RivEW3.ds1	0	0	0	255	0	
lp533	533		1		1		1	1	32	32					3	Act3/Jungle/RivS.ds1	Act3/Jungle/RivS2.ds1	Act3/Jungle/RivS3.ds1	0	0	0	255	0	
lp534	534		1		1		1	1	32	32					3	Act3/Jungle/RivSW.ds1	Act3/Jungle/RivSW2.ds1	Act3/Jungle/RivSW3.ds1	0	0	0	255	0	
lp535	535		1		1		1	1	32	32					3	Act3/Jungle/RivSE.ds1	Act3/Jungle/RivSE2.ds1	Act3/Jungle/RivSE3.ds1	0	0	0	255	0	
lp536	536		1		1		1	1	32	32					3	Act3/Jungle/RivSEW.ds1	Act3/Jungle/RivSEW2.ds1	Act3/Jungle/RivSEW3.ds1	0	0	0	255	0	
lp537	537		1		1		1	1	32	32					3	Act3/Jungle/RivN.ds1	Act3/Jungle/RivN2.ds1	Act3/Jungle/RivN3.ds1	0	0	0	255	0	
lp538	538		1		1		1	1	32	32					3	Act3/Jungle/RivNW.ds1	Act3/Jungle/RivNW2.ds1	Act3/Jungle/RivNW3.ds1	0	0	0	255	0	
lp539	539		1		1		1	1	32	32					3	Act3/Jungle/RivNE.ds1	Act3/Jungle/RivNE2.ds1	Act3/Jungle/RivNE3.ds1	0	0	0	255	0	
lp540	540		1		1		1	1	32	32					3	Act3/Jungle/RivNEW.ds1	Act3/Jungle/RivNEW2.ds1	Act3/Jungle/RivNEW3.ds1	0	0	0	255	0	
lp541	541		1		1		1	1	32	32					5	Act3/Jungle/RivNS.ds1	Act3/Jungle/RivNS2.ds1	Act3/Jungle/RivNS3.ds1	Act3/Jungle/RivNS4.ds1	Act3/Jungle/RivNS5.ds1	0	255	0	
lp542	542		1		1		1	1	32	32					3	Act3/Jungle/RivNSW.ds1	Act3/Jungle/RivNSW2.ds1	Act3/Jungle/RivNSW3.ds1	0	0	0	255	0	
lp543	543		1		1		1	1	32	32					3	Act3/Jungle/RivNSE.ds1	Act3/Jungle/RivNSE2.ds1	Act3/Jungle/RivNSE3.ds1	0	0	0	255	0	
lp544	544		1		1		1	1	32	32					3	Act3/Jungle/RivNSEW.ds1	Act3/Jungle/RivNSEW2.ds1	Act3/Jungle/RivNSEW3.ds1	0	0	0	255	0	
lp545	545		1		1		1	1	32	32					1	Act3/Jungle/RivWoE.ds1	0	0	0	0	0	255	0	
lp546	546		1		1		1	1	32	32					1	Act3/Jungle/RivWoS.ds1	0	0	0	0	0	255	0	
lp547	547		1		1		1	1	32	32					1	Act3/Jungle/RivWoN.ds1	0	0	0	0	0	255	0	
lp548	548		1		1		1	1	32	32					1	Act3/Jungle/RivEoW.ds1	0	0	0	0	0	255	0	
lp549	549		1		1		1	1	32	32					1	Act3/Jungle/RivEoS.ds1	0	0	0	0	0	255	0	
lp550	550		1		1		1	1	32	32					1	Act3/Jungle/RivEoN.ds1	0	0	0	0	0	255	0	
lp551	551		1		1		1	1	32	32					1	Act3/Jungle/RivEWoS.ds1	0	0	0	0	0	255	0	
lp552	552		1		1		1	1	32	32					1	Act3/Jungle/RivEWoN.ds1	0	0	0	0	0	255	0	
lp553	553		1		1		1	1	32	32					1	Act3/Jungle/RivSoW.ds1	0	0	0	0	0	255	0	
lp554	554		1		1		1	1	32	32					1	Act3/Jungle/RivSoE.ds1	0	0	0	0	0	255	0	
lp555	555		1		1		1	1	32	32					1	Act3/Jungle/RivSoN.ds1	0	0	0	0	0	255	0	
lp556	556		1		1		1	1	32	32					1	Act3/Jungle/RivSWoE.ds1	0	0	0	0	0	255	0	
lp557	557		1		1		1	1	32	32					1	Act3/Jungle/RivSWoN.ds1	0	0	0	0	0	255	0	
lp558	558		1		1		1	1	32	32					1	Act3/Jungle/RivSEoW.ds1	0	0	0	0	0	255	0	
lp559	559		1		1		1	1	32	32					1	Act3/Jungle/RivSEoN.ds1	0	0	0	0	0	255	0	
lp560	560		1		1		1	1	32	32					1	Act3/Jungle/RivSEWoN.ds1	0	0	0	0	0	255	0	
lp561	561		1		1		1	1	32	32					1	Act3/Jungle/RivNoW.ds1	0	0	0	0	0	255	0	
lp562	562		1		1		1	1	32	32					1	Act3/Jungle/RivNoE.ds1	0	0	0	0	0	255	0	
lp563	563		1		1		1	1	32	32					1	Act3/Jungle/RivNoS.ds1	0	0	0	0	0	255	0	
lp564	564		1		1		1	1	32	32					1	Act3/Jungle/RivNWoE.ds1	0	0	0	0	0	255	0	
lp565	565		1		1		1	1	32	32					1	Act3/Jungle/RivNWoS.ds1	0	0	0	0	0	255	0	
lp566	566		1		1		1	1	32	32					1	Act3/Jungle/RivNEoW.ds1	0	0	0	0	0	255	0	
lp567	567		1		1		1	1	32	32					1	Act3/Jungle/RivNEoS.ds1	0	0	0	0	0	255	0	
lp568	568		1		1		1	1	32	32					1	Act3/Jungle/RivNEWoS.ds1	0	0	0	0	0	255	0	
lp569	569		1		1		1	1	32	32					1	Act3/Jungle/RivNSoW.ds1	0	0	0	0	0	255	0	
lp570	570		1		1		1	1	32	32					1	Act3/Jungle/RivNSoE.ds1	0	0	0	0	0	255	0	
lp571	571		1		1		1	1	32	32					1	Act3/Jungle/RivNSWoE.ds1	0	0	0	0	0	255	0	
lp572	572		1		1		1	1	32	32					1	Act3/Jungle/RivNSEoW.ds1	0	0	0	0	0	255	0	
lp573	573				1		1	1	64	32						Act3/Jungle/TransL.ds1	Act3/Jungle/TransU.ds1	0	0	0	0	1023	0	
lp574	574				1		1	1	64	32						Act3/Jungle/TravL.ds1	Act3/Jungle/TravU.ds1	0	0	0	0	1023	0	
lp575	575		1		1		1	1	32	32		1			1	Act3/Jungle/SpidW.ds1	Act3/Jungle/SpidW2.ds1	Act3/Jungle/SpidW3.ds1	0	0	0	1636	0	
lp576	576		1		1		1	1	32	32		1			1	Act3/Jungle/SpidE.ds1	Act3/Jungle/SpidE2.ds1	Act3/Jungle/SpidE3.ds1	0	0	0	1636	0	
lp577	577		1		1		1	1	32	32		1			1	Act3/Jungle/SpidEW.ds1	Act3/Jungle/SpidEW2.ds1	Act3/Jungle/SpidEW3.ds1	0	0	0	1636	0	
lp578	578		1		1		1	1	32	32		1			1	Act3/Jungle/SpidS.ds1	Act3/Jungle/SpidS2.ds1	Act3/Jungle/SpidS3.ds1	0	0	0	1636	0	
lp579	579		1		1		1	1	32	32		1			1	Act3/Jungle/SpidSW.ds1	Act3/Jungle/SpidSW2.ds1	Act3/Jungle/SpidSW3.ds1	0	0	0	1636	0	
lp580	580		1		1		1	1	32	32		1			1	Act3/Jungle/SpidSE.ds1	Act3/Jungle/SpidSE2.ds1	Act3/Jungle/SpidSE3.ds1	0	0	0	1636	0	
lp581	581		1		1		1	1	32	32		1			1	Act3/Jungle/SpidN.ds1	Act3/Jungle/SpidN2.ds1	Act3/Jungle/SpidN3.ds1	0	0	0	1636	0	
lp582	582		1		1		1	1	32	32		1			1	Act3/Jungle/SpidNW.ds1	Act3/Jungle/SpidNW2.ds1	Act3/Jungle/SpidNW3.ds1	0	0	0	1636	0	
lp583	583		1		1		1	1	32	32		1			1	Act3/Jungle/SpidNE.ds1	Act3/Jungle/SpidNE2.ds1	Act3/Jungle/SpidNE3.ds1	0	0	0	1636	0	
lp584	584		1		1		1	1	32	32		1			1	Act3/Jungle/SpidNS.ds1	Act3/Jungle/SpidNS2.ds1	Act3/Jungle/SpidNS3.ds1	0	0	0	1636	0	
lp585	585		1		1		1	1	32	32		1			1	Act3/Jungle/BogW.ds1	Act3/Jungle/BogW2.ds1	Act3/Jungle/BogW3.ds1	0	0	0	4838	0	
lp586	586		1		1		1	1	32	32		1			1	Act3/Jungle/BogE.ds1	Act3/Jungle/BogE2.ds1	Act3/Jungle/BogE3.ds1	0	0	0	4838	0	
lp587	587		1		1		1	1	32	32		1			1	Act3/Jungle/BogEW.ds1	Act3/Jungle/BogEW2.ds1	Act3/Jungle/BogEW3.ds1	0	0	0	4838	0	
lp588	588		1		1		1	1	32	32		1			1	Act3/Jungle/BogS.ds1	Act3/Jungle/BogS2.ds1	Act3/Jungle/BogS3.ds1	0	0	0	4838	0	
lp589	589		1		1		1	1	32	32		1			1	Act3/Jungle/BogSW.ds1	Act3/Jungle/BogSW2.ds1	Act3/Jungle/BogSW3.ds1	0	0	0	4838	0	
lp590	590		1		1		1	1	32	32		1			1	Act3/Jungle/BogSE.ds1	Act3/Jungle/BogSE2.ds1	Act3/Jungle/BogSE3.ds1	0	0	0	4838	0	
lp591	591		1		1		1	1	32	32		1			1	Act3/Jungle/BogN.ds1	Act3/Jungle/BogN2.ds1	Act3/Jungle/BogN3.ds1	0	0	0	4838	0	
lp592	592		1		1		1	1	32	32		1			1	Act3/Jungle/BogNW.ds1	Act3/Jungle/BogNW2.ds1	Act3/Jungle/BogNW3.ds1	0	0	0	4838	0	
lp593	593		1		1		1	1	32	32		1			1	Act3/Jungle/BogNE.ds1	Act3/Jungle/BogNE2.ds1	Act3/Jungle/BogNE3.ds1	0	0	0	4838	0	
lp594	594		1		1		1	1	32	32		1			1	Act3/Jungle/BogNS.ds1	Act3/Jungle/BogNS2.ds1	Act3/Jungle/BogNS3.ds1	0	0	0	4838	0	
lp595	595		1		1		1	1	32	32		1			1	Act3/Jungle/PygW.ds1	Act3/Jungle/PygW2.ds1	Act3/Jungle/PygW3.ds1	0	0	0	15078	0	
lp596	596		1		1		1	1	32	32		1			1	Act3/Jungle/PygE.ds1	Act3/Jungle/PygE2.ds1	Act3/Jungle/PygE3.ds1	0	0	0	15078	0	
lp597	597		1		1		1	1	32	32		1			1	Act3/Jungle/PygEW.ds1	Act3/Jungle/PygEW2.ds1	Act3/Jungle/PygEW3.ds1	0	0	0	15078	0	
lp598	598		1		1		1	1	32	32		1			1	Act3/Jungle/PygS.ds1	Act3/Jungle/PygS2.ds1	Act3/Jungle/PygS3.ds1	0	0	0	15078	0	
